Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Test_Used,F_Statistic,P_Value,Effect_Size,Decision,Pooling_Recommendation
region,Sales / Business Development,USA,Balanced,Senior-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,41.42348300280064,5.31736994790693e-09,0.3481,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Balanced,Senior-Level,Communal,USA,Competence_Score,Kruskal-Wallis,57.42104452661252,2.0894366133965944e-12,0.4825,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Balanced,Senior-Level,Communal,USA,Fit_Score,Kruskal-Wallis,58.664511644454805,1.1337396711239074e-12,0.493,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Balanced,Senior-Level,Communal,USA,Performance_Score,Kruskal-Wallis,58.31557971945253,1.3459523777559478e-12,0.49,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Balanced,Senior-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,67.54570340683948,1.4310947140492935e-14,0.5676,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Balanced,Senior-Level,Communal,USA,Status_Score,Kruskal-Wallis,62.891248308712136,1.4168437831417936e-13,0.5285,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Balanced,Senior-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,12.669116474533281,0.005409645105818366,0.1065,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,44.532992518990675,1.1628070465377703e-09,0.3742,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,China,Competence_Score,Kruskal-Wallis,19.845115773115776,0.00018276086760971478,0.1668,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,China,Fit_Score,Kruskal-Wallis,47.929921689038444,2.2038715618306211e-10,0.4028,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,China,Performance_Score,Kruskal-Wallis,48.984318341007466,1.3145230456972096e-10,0.4116,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,19.91830733724321,0.00017648951956114806,0.1674,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,China,Status_Score,Kruskal-Wallis,8.498094541910342,0.03676474108143792,0.0714,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,7.872575701271291,0.04871991226763343,0.0662,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,44.16949812209307,1.3891049170981876e-09,0.3712,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,75.26489485072861,3.179299312828236e-16,0.6325,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,81.9350110369989,1.1801030116333864e-17,0.6885,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,80.06537098348824,2.971762629871201e-17,0.6728,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,78.1848996503949,7.521736702931657e-17,0.657,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,USA,Status_Score,Kruskal-Wallis,86.21926828624932,1.4204248272510417e-18,0.7245,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,49.36942982663658,1.0883724903619787e-10,0.4149,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,China,Hireability_Score,Kruskal-Wallis,34.19381602523725,1.8030451569673213e-07,0.2873,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,China,Competence_Score,Kruskal-Wallis,26.16301760068762,8.816475341609876e-06,0.2199,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,China,Fit_Score,Kruskal-Wallis,34.92972568752021,1.260615958262178e-07,0.2935,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,China,Performance_Score,Kruskal-Wallis,37.99228158410341,2.8371298237364508e-08,0.3193,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,19.132976666254585,0.00025662410459537566,0.1608,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,China,Status_Score,Kruskal-Wallis,4.266077891516712,0.23412894077931537,0.0358,Fail to Reject H0 (Models Equivalent),Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,China,Warmth_Score,Kruskal-Wallis,8.27225558892217,0.04070767731494382,0.0695,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,35.65113973544255,8.874346714849118e-08,0.2996,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,USA,Competence_Score,Kruskal-Wallis,66.84811111360891,2.0181739840772634e-14,0.5617,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,USA,Fit_Score,Kruskal-Wallis,58.72131994636075,1.1025059243165741e-12,0.4935,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,USA,Performance_Score,Kruskal-Wallis,57.984954122856394,1.5835431860832308e-12,0.4873,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,71.90323230318306,1.6697233054570779e-15,0.6042,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,USA,Status_Score,Kruskal-Wallis,76.61885927525522,1.6296533572028615e-16,0.6439,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Entry-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,40.88175230566528,6.927928267742536e-09,0.3435,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,57.35510455198652,2.158274352385513e-12,0.482,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,China,Competence_Score,Kruskal-Wallis,42.38943359325875,3.3168475730736567e-09,0.3562,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,China,Fit_Score,Kruskal-Wallis,53.323776572461725,1.5639266885952403e-11,0.4481,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,China,Performance_Score,Kruskal-Wallis,45.69975569842192,6.569471242427862e-10,0.384,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,34.64825837279825,1.4455695506383143e-07,0.2912,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,China,Status_Score,Kruskal-Wallis,39.9262574362176,1.104556984662269e-08,0.3355,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,9.748339191096012,0.020831054975075678,0.0819,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,51.590975244118,3.6607907273457087e-11,0.4335,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,76.96648440664237,1.3726750127816785e-16,0.6468,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,68.80895952048654,7.678321254800666e-15,0.5782,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,71.15784918822933,2.4115727026927386e-15,0.598,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,78.03319742978417,8.106782302705384e-17,0.6557,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,USA,Status_Score,Kruskal-Wallis,74.13758172930038,5.545385392752711e-16,0.623,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,25.264721149203222,1.3592575416468774e-05,0.2123,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,China,Hireability_Score,Kruskal-Wallis,71.00742219589256,2.597275669593865e-15,0.5967,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,China,Competence_Score,Kruskal-Wallis,47.066237716424915,3.364657624839551e-10,0.3955,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,China,Fit_Score,Kruskal-Wallis,55.623605928304265,5.0543392464700936e-12,0.4674,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,China,Performance_Score,Kruskal-Wallis,54.00971623761645,1.1167190049623686e-11,0.4539,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,41.65796269902184,4.741882890018892e-09,0.3501,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,China,Status_Score,Kruskal-Wallis,62.49816833089789,1.7193259717184386e-13,0.5252,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,China,Warmth_Score,Kruskal-Wallis,9.16056832694749,0.027230491277890314,0.077,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,58.41365348926649,1.2825852099068679e-12,0.4909,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,USA,Competence_Score,Kruskal-Wallis,74.81331151430844,3.972996781961431e-16,0.6287,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,USA,Fit_Score,Kruskal-Wallis,64.6422283208521,5.982541857742733e-14,0.5432,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,USA,Performance_Score,Kruskal-Wallis,61.2697359269149,3.1472503482925274e-13,0.5149,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,80.79913319006518,2.068298204792074e-17,0.679,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,USA,Status_Score,Kruskal-Wallis,61.06207007729239,3.485869419084194e-13,0.5131,Reject H0 (Models Differ),Do Not Pool
region,Sales / Business Development,USA,Neutral,Senior-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,8.10932203389825,0.04380556201006385,0.0681,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,41.59522673031027,4.889463351249101e-09,0.3495,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,China,Competence_Score,Kruskal-Wallis,34.52875816993464,1.532067596505359e-07,0.2902,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,China,Fit_Score,Kruskal-Wallis,33.00402189656637,3.214387558643068e-07,0.2773,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,China,Performance_Score,Kruskal-Wallis,34.86442901234566,1.3012986579735862e-07,0.293,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,14.566401839849403,0.002227308344647479,0.1224,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,China,Status_Score,Kruskal-Wallis,12.466739251099504,0.0059439231057841,0.1048,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,15.630706654698391,0.0013498069230234162,0.1314,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,67.67722047474669,1.3412824086930794e-14,0.5687,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,81.09044894366195,1.7910908483568347e-17,0.6814,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,86.55473102091533,1.2033662036041183e-18,0.7274,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,88.73115736716746,4.102668692368719e-19,0.7456,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,83.76093609448937,4.787400569122099e-18,0.7039,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Status_Score,Kruskal-Wallis,94.25396693422024,2.6707764219454072e-20,0.7921,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,19.982953216374206,0.00017112881510041215,0.1679,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Hireability_Score,Kruskal-Wallis,37.28240952817221,4.0098885247109184e-08,0.3133,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Competence_Score,Kruskal-Wallis,4.795489917512025,0.1873996772552808,0.0403,Fail to Reject H0 (Models Equivalent),Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Fit_Score,Kruskal-Wallis,29.458634734441212,1.7936642600101814e-06,0.2476,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Performance_Score,Kruskal-Wallis,35.063700596447525,1.1810762570448826e-07,0.2947,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,45.15723600086081,8.567440104109159e-10,0.3795,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Status_Score,Kruskal-Wallis,7.085603158016949,0.06921878482264077,0.0595,Fail to Reject H0 (Models Equivalent),Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Warmth_Score,Kruskal-Wallis,13.13467646805315,0.0043542293494805056,0.1104,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,68.57007289159517,8.63785173299182e-15,0.5762,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Competence_Score,Kruskal-Wallis,81.45617181634009,1.4950504397788373e-17,0.6845,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Fit_Score,Kruskal-Wallis,89.09436995216812,3.428179731812718e-19,0.7487,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Performance_Score,Kruskal-Wallis,88.84750992018695,3.873282427493045e-19,0.7466,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,88.84529021558865,3.877536202780283e-19,0.7466,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Status_Score,Kruskal-Wallis,101.8566705476363,6.197870718329349e-22,0.8559,Reject H0 (Models Differ),Do Not Pool
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,36.37632901637127,6.234642400494506e-08,0.3057,Reject H0 (Models Differ),Do Not Pool
