Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Normality_p_value,Levene_p_value,Assumptions_Passed
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Warmth_Score,0.0,1.9344401720640727e-05,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Hireability_Score,2.0942965174732143e-08,0.14118993226698814,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Competence_Score,0.0,1.5145003402164305e-15,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Fit_Score,4.4017198651534915e-11,0.006585928208373778,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Performance_Score,4.4017198651534915e-11,0.0017876303477102867,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Leadership_Avg,1.3165788781845113e-10,0.01642041304291731,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Status_Score,0.0,0.00043995064776257246,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Warmth_Score,2.0942965174731842e-08,0.28076714633084465,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Hireability_Score,3.914394130713038e-08,3.500515952238541e-06,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Competence_Score,4.897490013395953e-08,0.09665427829193333,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Fit_Score,8.191885796000465e-07,0.0037085607276664957,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Performance_Score,1.2534172922683787e-07,0.0075111024958522815,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Leadership_Avg,8.135401008579106e-08,0.7810940242796633,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Status_Score,4.4321464656679315e-09,0.011549119086316449,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Warmth_Score,1.803187030677128e-10,0.012631855327368364,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Hireability_Score,4.4321464656679315e-09,0.001831229749060193,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Competence_Score,0.0,0.032667410897670605,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Fit_Score,0.0,5.7293525003413464e-06,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Performance_Score,5.981489887632073e-10,1.0951789102298574e-05,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,1.6705328088967588e-08,0.001975296326666741,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Status_Score,7.766376725845856e-12,0.0030278687900774153,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Warmth_Score,1.7832852553163528e-10,0.010352120961694392,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Hireability_Score,3.0912079124618884e-06,0.0007517672834479011,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Competence_Score,1.7324497589408543e-09,0.0012267060995316825,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Fit_Score,1.0492720714325061e-06,0.01359631948657944,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Performance_Score,1.0006320500107694e-06,0.011405658891590167,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Leadership_Avg,1.0232811721894976e-07,0.6141157387170282,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Status_Score,2.0942965174731842e-08,0.15776857797742705,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Warmth_Score,7.766376725845856e-12,0.0012625457722074305,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Hireability_Score,2.0196598981600613e-10,0.01116342960100403,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Competence_Score,7.766376725845942e-12,0.0005314609862425768,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Fit_Score,2.2505692840914705e-11,0.008545098969136721,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Performance_Score,1.5934545221135135e-10,0.04759835258036323,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Leadership_Avg,4.4017198651534915e-11,0.007749475102363974,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Status_Score,1.7832852553163657e-10,0.011380017692692576,False
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Warmth_Score,5.981489887632116e-10,0.022338015138169305,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Hireability_Score,3.9143941307130164e-08,0.1287784979045429,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Competence_Score,1.7832852553163657e-10,0.004610934129699543,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Fit_Score,6.640075540820181e-08,0.03991057906621588,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Performance_Score,1.0232811721894976e-07,0.05982120758595063,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Leadership_Avg,6.064082827716363e-10,0.004715850364458364,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Status_Score,7.766376725845942e-12,0.0045419672944427315,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Warmth_Score,0.0,4.227184198177977e-06,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Hireability_Score,1.6643906775360404e-08,1.2463154986901359e-05,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Competence_Score,7.766376725845942e-12,0.0015628189945794547,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Fit_Score,4.4017198651534915e-11,1.9437318512659343e-05,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Performance_Score,1.7832852553163657e-10,0.00024824861093424933,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,3.561141373641516e-07,0.4571222713599503,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Status_Score,1.7832852553163657e-10,0.00014643183589183566,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Warmth_Score,0.0,2.295107513241009e-06,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Hireability_Score,1.7324497589408543e-09,0.013583866914838994,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Competence_Score,7.766376725845856e-12,0.0011240732581905524,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Fit_Score,4.897490013396004e-08,0.1097218536516993,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Performance_Score,4.897490013396004e-08,0.01094596265292305,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Leadership_Avg,7.153178887849449e-10,0.0055755432809571305,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Status_Score,5.981489887632116e-10,0.07410586179189627,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Warmth_Score,7.766376725845856e-12,0.39646359647324614,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Hireability_Score,4.327511222377227e-08,0.020441696141169412,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Competence_Score,4.4321464656679315e-09,0.3955646661579664,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Fit_Score,2.428229013612647e-09,0.01073315214642611,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Performance_Score,1.5953144989103282e-08,0.12044750372811336,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Leadership_Avg,3.324868195816372e-07,0.17175059018486163,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Status_Score,8.58897401683357e-08,0.39240443523919444,False
standard,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Warmth_Score,1.7324497589408543e-09,0.7482395696814337,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Hireability_Score,1.7492653388044814e-06,0.07942858411822128,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Competence_Score,1.1276526727470863e-09,0.022259759726360698,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Fit_Score,8.191885796000465e-07,0.010069588534152692,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Performance_Score,1.7492653388044814e-06,0.0063811437635644475,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Leadership_Avg,1.0146373947552326e-08,0.10265579464727037,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Status_Score,1.7832852553163657e-10,0.0001419408424931406,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Warmth_Score,7.766376725845856e-12,0.049850235590172,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Hireability_Score,1.7832852553163657e-10,0.015121396341201033,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Competence_Score,7.766376725845856e-12,0.21699036329191038,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Fit_Score,0.0,0.0036469907984397576,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Performance_Score,0.0,8.97365849858408e-05,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,1.3148768241108285e-09,0.007870353664790655,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Status_Score,7.766376725845856e-12,0.0005540857993860677,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Warmth_Score,1.803187030677128e-10,0.011137818332227788,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Hireability_Score,4.644882613527611e-07,0.15048573133815218,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Competence_Score,1.7832852553163528e-10,0.0021800790574093335,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Fit_Score,4.644882613527611e-07,0.022148870462703363,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Performance_Score,4.644882613527611e-07,0.024288702755732167,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Leadership_Avg,6.640075540820181e-08,0.4588740261421175,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Status_Score,1.7324497589408543e-09,0.14243340830221357,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Warmth_Score,7.766376725845856e-12,0.00011839125720234064,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Hireability_Score,3.8149536004902784e-08,0.5137139427838665,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Competence_Score,7.766376725845942e-12,0.002886971082057307,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Fit_Score,1.8684826268388315e-11,0.08413708856325722,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Performance_Score,9.282848430411935e-10,0.30050386290256814,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Leadership_Avg,4.4017198651534915e-11,0.00024092264743198532,False
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Status_Score,7.766376725845942e-12,0.003120237394436936,False
